DATA;REG_ANS;CD_CONTA_CONTABIL;DESCRICAO;VL_SALDO_INICIAL;VL_SALDO_FINAL;trimestre;ano
2023-01-01;360783;4617;DESPESAS COM PROGRAMA DE ALIMENTAÇÃO AO TRABALHADOR;0.0;11404.8;1T;2023
2023-01-01;360783;46171;ALIMENTAÇÃO AO TRABALHADOR;0.0;11404.8;1T;2023
2023-01-01;360783;461719;Alimentação ao Trabalhador;0.0;11404.8;1T;2023
2023-01-01;360783;46171901;Alimentação ao Trabalhador;0.0;11404.8;1T;2023
2023-01-01;360783;461719011;Alimentação ao Trabalhador;0.0;11404.8;1T;2023
2023-01-01;360783;4618;DESPESAS COM TRANSPORTE DE EMPREGADOS;0.0;13880.0;1T;2023
2023-01-01;360783;46181;DESPESAS COM TRANSPORTE DE EMPREGADOS;0.0;13880.0;1T;2023
2023-01-01;360783;461819;Despesas com Transporte de Empregados;0.0;13880.0;1T;2023
2023-01-01;360783;46181901;Despesas com Transporte de Empregados;0.0;13880.0;1T;2023
2023-01-01;360783;461819011;Vale Transporte;0.0;0.0;1T;2023
2023-01-01;360783;461819019;Outras Despesas;0.0;13880.0;1T;2023
2023-01-01;360783;4619;OUTRAS DESPESAS COM PESSOAL PRÓPRIO;0.0;0.0;1T;2023
2023-01-01;360783;46191;OUTRAS DESPESAS COM PESSOAL PRÓPRIO;0.0;0.0;1T;2023
2023-01-01;360783;461919;Outras Despesas com Pessoal Próprio;0.0;0.0;1T;2023
2023-01-01;360783;46191901;Outras Despesas com Pessoal Próprio;0.0;0.0;1T;2023
2023-01-01;360783;461919019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;360783;462;DESPESAS COM SERVIÇOS DE TERCEIROS;0.0;38876.22;1T;2023
2023-01-01;360783;4621;REMUNERAÇÃO POR SERVIÇOS DE TERCEIROS;0.0;38876.22;1T;2023
2023-01-01;360783;46211;REMUNERAÇÃO POR SERVIÇOS DE TERCEIROS;0.0;38876.22;1T;2023
2023-01-01;360783;462119;Remuneração por Serviços de Terceiros;0.0;38876.22;1T;2023
2023-01-01;360783;46211901;Remuneração por Serviços de Terceiros;0.0;38876.22;1T;2023
2023-01-01;360783;462119011;Honorários Advocatícios;0.0;8039.42;1T;2023
2023-01-01;360783;462119012;Honorários de Auditoria;0.0;4890.0;1T;2023
2023-01-01;360783;462119013;Honorários de Consultoria;0.0;0.0;1T;2023
2023-01-01;360783;462119014;Honorários de Serviços Técnicos;0.0;25946.8;1T;2023
2023-01-01;360783;462119015;Fretes e Carretos;0.0;0.0;1T;2023
2023-01-01;360783;462119016;Reclamações Judiciais;0.0;0.0;1T;2023
2023-01-01;360783;462119019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;360783;4622;ENCARGOS SOCIAIS COM SERVIÇOS DE TERCEIROS;0.0;0.0;1T;2023
2023-01-01;360783;46221;ENCARGOS SOCIAIS COM SERVIÇOS DE TERCEIROS;0.0;0.0;1T;2023
2023-01-01;360783;462219;Encargos Sociais com Serviços de Terceiros;0.0;0.0;1T;2023
2023-01-01;360783;46221901;Encargos Sociais com Serviços de Terceiros;0.0;0.0;1T;2023
2023-01-01;360783;462219011;Encargos Sociais com Serviços de Terceiros;0.0;0.0;1T;2023
2023-01-01;360783;463;DESPESAS COM LOCALIZAÇÃO E FUNCIONAMENTO;0.0;37684.14;1T;2023
2023-01-01;360783;4631;DESPESAS COM LOCALIZAÇÃO E MANUTENÇÃO;0.0;13927.74;1T;2023
2023-01-01;360783;46311;DESPESAS COM LOCALIZAÇÃO E MANUTENÇÃO;0.0;13927.74;1T;2023
2023-01-01;360783;463119;Despesas com Localização e Manutenção;0.0;13927.74;1T;2023
2023-01-01;360783;46311901;Despesas com Localização e Manutenção;0.0;13927.74;1T;2023
2023-01-01;360783;463119011;Aluguel;0.0;0.0;1T;2023
2023-01-01;360783;463119012;Arrendamento Mercantil;0.0;0.0;1T;2023
2023-01-01;360783;463119013;Condomínios e Taxas;0.0;0.0;1T;2023
2023-01-01;360783;463119014;Água, Luz e Gás;0.0;3601.14;1T;2023
2023-01-01;360783;463119015;Limpeza;0.0;2945.0;1T;2023
2023-01-01;360783;463119016;Consertos;0.0;7381.6;1T;2023
2023-01-01;360783;463119019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;360783;4633;DESPESAS COM UTILIZAÇÃO DE EQUIPAMENTOS E VEÍCULOS;0.0;0.0;1T;2023
2023-01-01;360783;46331;DESPESAS COM UTILIZAÇÃO DE EQUIPAMENTOS E VEÍCULOS;0.0;0.0;1T;2023
2023-01-01;360783;463319;Despesas com Utilização de Equipamentos e Veículos;0.0;0.0;1T;2023
2023-01-01;360783;46331901;Despesas com Utilização de Equipamentos e Veículos;0.0;0.0;1T;2023
2023-01-01;360783;463319011;Aluguel;0.0;0.0;1T;2023
2023-01-01;360783;463319012;Arrendamento Mercantil;0.0;0.0;1T;2023
2023-01-01;360783;463319013;Manutenção e Consertos;0.0;0.0;1T;2023
2023-01-01;360783;463319014;Combustível;0.0;0.0;1T;2023
2023-01-01;360783;463319019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;360783;4637;DESPESAS COM BENS DE USO PRÓPRIO;0.0;4382.46;1T;2023
2023-01-01;360783;46371;DESPESAS COM BENS DE USO PRÓPRIO;0.0;4382.46;1T;2023
2023-01-01;360783;463719;Despesas com Bens de Uso Próprio;0.0;4382.46;1T;2023
2023-01-01;360783;46371901;Despesas com Bens de Uso Próprio;0.0;4382.46;1T;2023
2023-01-01;360783;463719011;Depreciações;0.0;4382.46;1T;2023
2023-01-01;360783;463719012;Perda por Redução ao Valor Recuperável;0.0;0.0;1T;2023
2023-01-01;360783;4638;DESPESAS COM BENS INTANGÍVEIS;0.0;0.0;1T;2023
2023-01-01;360783;46381;DESPESAS COM BENS INTANGÍVEIS;0.0;0.0;1T;2023
2023-01-01;360783;463819;Despesas com Bens Intangíveis;0.0;0.0;1T;2023
2023-01-01;360783;46381901;Despesas com Bens Intangíveis;0.0;0.0;1T;2023
2023-01-01;360783;463819011;Amortizações;0.0;0.0;1T;2023
2023-01-01;360783;463819012;Perda por Redução ao Valor Recuperável;0.0;0.0;1T;2023
2023-01-01;360783;4639;OUTRAS DESPESAS COM LOCALIZAÇÃO E FUNCIONAMENTO;0.0;19373.94;1T;2023
2023-01-01;360783;46391;OUTRAS DESPESAS COM LOCALIZAÇÃO E FUNCIONAMENTO;0.0;19373.94;1T;2023
2023-01-01;360783;463919;Outras Despesas com Localização e Funcionamento;0.0;19373.94;1T;2023
2023-01-01;360783;46391901;Outras Despesas com Localização e Funcionamento;0.0;19373.94;1T;2023
2023-01-01;360783;463919011;Despesas com Expediente;0.0;2156.61;1T;2023
2023-01-01;360783;463919012;Despesas com Seguros;0.0;0.0;1T;2023
2023-01-01;360783;463919013;Despesas com Locomoção;0.0;0.0;1T;2023
2023-01-01;360783;463919014;Despesas com Comunicação;0.0;1181.19;1T;2023
2023-01-01;360783;463919019;Outras Despesas com Localização e Funcionamento;0.0;16036.14;1T;2023
2023-01-01;360783;464;DESPESAS COM PUBLICIDADE E PROPAGANDA INSTITUCIONAL;0.0;2398.94;1T;2023
2023-01-01;360783;4641;PUBLICIDADE E PROPAGANDA;0.0;2398.94;1T;2023
2023-01-01;360783;46411;PUBLICIDADE E PROPAGANDA;0.0;2398.94;1T;2023
2023-01-01;360783;464119;Publicidade e Propaganda;0.0;2398.94;1T;2023
2023-01-01;360783;46411901;Publicidade e Propaganda;0.0;2398.94;1T;2023
2023-01-01;360783;464119011;Publicidade e Propaganda;0.0;2398.94;1T;2023
2023-01-01;360783;464119012;Brindes;0.0;0.0;1T;2023
2023-01-01;360783;464119013;Promoções;0.0;0.0;1T;2023
2023-01-01;360783;464119019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;360783;465;DESPESAS COM TRIBUTOS;0.0;11346.22;1T;2023
2023-01-01;360783;4651;IMPOSTOS;0.0;6418.94;1T;2023
2023-01-01;360783;46511;IMPOSTOS;0.0;6418.94;1T;2023
2023-01-01;360783;465119;Impostos;0.0;6418.94;1T;2023
2023-01-01;360783;46511901;Impostos;0.0;6418.94;1T;2023
2023-01-01;360783;465119011;Impostos Federais;0.0;2738.6;1T;2023
2023-01-01;360783;465119012;Impostos Estaduais;0.0;0.0;1T;2023
2023-01-01;360783;465119019;Impostos Municipais;0.0;3680.34;1T;2023
2023-01-01;360783;4652;CONTRIBUIÇÕES;0.0;3153.95;1T;2023
2023-01-01;360783;46521;CONTRIBUIÇÕES;0.0;3153.95;1T;2023
2023-01-01;360783;465219;Contribuições;0.0;3153.95;1T;2023
2023-01-01;360783;46521901;Contribuições;0.0;3153.95;1T;2023
2023-01-01;360783;465219011;PIS/PASEP;0.0;1946.95;1T;2023
2023-01-01;360783;465219012;Contribuição Sindical;0.0;0.0;1T;2023
2023-01-01;360783;465219019;Outras Contribuições;0.0;1207.0;1T;2023
2023-01-01;360783;4653;TAXA DE SAÚDE SUPLEMENTAR;0.0;1773.33;1T;2023
2023-01-01;360783;46531;TAXA DE SAÚDE SUPLEMENTAR;0.0;1773.33;1T;2023
2023-01-01;360783;465319;Taxa de Saúde Suplementar;0.0;1773.33;1T;2023
2023-01-01;360783;46531901;Taxa de Saúde Suplementar;0.0;1773.33;1T;2023
2023-01-01;360783;465319011;Taxa de Saúde Suplementar;0.0;1773.33;1T;2023
2023-01-01;360783;4658;OUTROS TRIBUTOS;0.0;0.0;1T;2023
2023-01-01;360783;46581;OUTROS TRIBUTOS;0.0;0.0;1T;2023
2023-01-01;360783;465819;Outros Tributos;0.0;0.0;1T;2023
2023-01-01;360783;46581901;Outros Tributos;0.0;0.0;1T;2023
2023-01-01;360783;465819019;Outros Tributos;0.0;0.0;1T;2023
2023-01-01;360783;466;DESPESAS COM MULTAS ADMINISTRATIVAS;0.0;0.0;1T;2023
2023-01-01;360783;4661;MULTAS ADMINISTRATIVAS;0.0;0.0;1T;2023
2023-01-01;360783;46611;MULTAS ADMINISTRATIVAS;0.0;0.0;1T;2023
2023-01-01;360783;466119;Multas Administrativas;0.0;0.0;1T;2023
2023-01-01;361593;122;APLICAÇÕES FINANCEIRAS;3430041.63;3817138.86;1T;2023
2023-01-01;361593;1221;APLICAÇÕES GARANTIDORAS DE PROVISÕES TÉCNICAS;3430041.63;3817138.86;1T;2023
2023-01-01;361593;12211;TÍTULOS DE RENDA FIXA - PRIVADOS;3430041.63;3817138.86;1T;2023
2023-01-01;361593;122119;Títulos de Renda Fixa - Privados;3430041.63;3817138.86;1T;2023
2023-01-01;361593;12211901;Depósitos Bancários a Prazo - CDB/RDB;3430041.63;3817138.86;1T;2023
2023-01-01;361593;122119011;Valor Original;3430041.63;3817138.86;1T;2023
2023-01-01;361593;123;CRÉDITOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA À SAÚDE;1993172.28;2183644.12;1T;2023
2023-01-01;361593;1231;CONTRAPRESTAÇÃO PECUNIÁRIA/PRÊMIO A RECEBER;1849404.49;2002481.21;1T;2023
2023-01-01;361593;12312;CONTRAPRESTAÇÃO PECUNIÁRIA/PRÊMIOS A RECEBER DE ASSISTÊNCIA ODONTOLÓGICA;1849404.49;2002481.21;1T;2023
2023-01-01;361593;123121;Cobertura Assistencial com Preço Preestabelecido;1849404.49;2002481.21;1T;2023
2023-01-01;361593;12312101;Contraprestação Pecuniária/Prêmios a Receber;3457304.12;3610380.84;1T;2023
2023-01-01;361593;123121011;Individual;1448514.72;1452809.36;1T;2023
2023-01-01;361593;123121012;Coletivo sem Administradora de Benefícios como Estipulante;2008789.4;2157571.48;1T;2023
2023-01-01;361593;12312109;(-) Provisão para Perdas Sobre Créditos;-1607899.63;-1607899.63;1T;2023
2023-01-01;361593;123121091;Individual;-1425650.61;-1425650.61;1T;2023
2023-01-01;361593;123121092;Coletivo sem Administradora de Benefícios como Estipulante;-182249.02;-182249.02;1T;2023
2023-01-01;361593;1234;OPERADORAS DE PLANOS DE ASSISTÊNCIA À SAÚDE;143767.79;181162.91;1T;2023
2023-01-01;361593;12342;OPERADORAS DE PLANOS DE ASSISTÊNCIA ODONTOLÓGICA;143767.79;181162.91;1T;2023
2023-01-01;361593;123421;Cobertura Assistencial com Preço Preestabelecido;61835.48;62251.48;1T;2023
2023-01-01;361593;12342101;Contraprestação Corresponsabilidade Assumida;61835.48;62251.48;1T;2023
2023-01-01;361593;123421011;Contraprestação Corresponsabilidade Assumida;61835.48;62251.48;1T;2023
2023-01-01;361593;123422;Cobertura Assistencial com Preço Pós-estabelecido;81932.31;118911.43;1T;2023
2023-01-01;361593;12342201;Contraprestação Corresponsabilidade Assumida;81932.31;118911.43;1T;2023
2023-01-01;361593;123422011;Contraprestação Corresponsabilidade Assumida - Reembolso;81932.31;118911.43;1T;2023
2023-01-01;361593;124;CRÉDITOS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADOS COM PLANOS DE SAÚDE DA OPERADORA;0.0;0.0;1T;2023
2023-01-01;361593;1241;CRÉDITOS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADOS COM PLANOS DE SAÚDE DA OPERADORA;0.0;0.0;1T;2023
2023-01-01;361593;12412;CRÉDITOS A RECEBER DE PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA ODONTOLÓGICA;0.0;0.0;1T;2023
2023-01-01;361593;124129;Contas a Receber de Prestação de Serviços Odontológica;0.0;0.0;1T;2023
2023-01-01;361593;12412901;Contas a Receber;0.0;0.0;1T;2023
2023-01-01;361593;124129011;Contas a Receber;0.0;0.0;1T;2023
2023-01-01;361593;126;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIÁRIOS;115789.7;122404.96;1T;2023
2023-01-01;361593;1261;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIARIOS;115789.7;122404.96;1T;2023
2023-01-01;361593;12611;CRÉDITOS TRIBUTÁRIOS;115789.7;122404.96;1T;2023
2023-01-01;361593;126119;Créditos Tributários;115789.7;122404.96;1T;2023
2023-01-01;361593;12611901;Imposto de Renda;60465.55;67080.81;1T;2023
2023-01-01;361593;126119011;Imposto de Renda Retido na Fonte - IRRF;60465.55;67080.81;1T;2023
2023-01-01;361593;12611903;Crédito de Previdência Social;55324.15;55324.15;1T;2023
2023-01-01;361593;126119031;Crédito de Previdência Social;55324.15;55324.15;1T;2023
2023-01-01;361593;12611908;Outros Créditos Tributários e Previdenciários;0.0;0.0;1T;2023
2023-01-01;361593;126119088;Outros Créditos Tributários e Previdenciários;0.0;0.0;1T;2023
2023-01-01;361593;127;BENS E TÍTULOS A RECEBER;405015.15;478115.31;1T;2023
2023-01-01;361593;1271;ESTOQUE;29404.77;20205.88;1T;2023
2023-01-01;361593;12711;ESTOQUE;29404.77;20205.88;1T;2023
2023-01-01;361593;127119;Estoques;29404.77;20205.88;1T;2023
2023-01-01;361593;12711901;Estoques;29404.77;20205.88;1T;2023
2023-01-01;361593;127119011;Estoques;29404.77;20205.88;1T;2023
2023-01-01;361593;1277;TÍTULOS A RECEBER;375610.38;457909.43;1T;2023
2023-01-01;361593;12771;TÍTULOS A RECEBER;375610.38;457909.43;1T;2023
2023-01-01;361593;127719;Títulos a Receber;375610.38;457909.43;1T;2023
2023-01-01;361593;12771901;Títulos a Receber;375610.38;457909.43;1T;2023
2023-01-01;361593;127719018;Outros Títulos a Receber;375610.38;457909.43;1T;2023
2023-01-01;361593;128;DESPESAS ANTECIPADAS;0.0;0.0;1T;2023
2023-01-01;361593;1281;DESPESAS ADMINISTRATIVAS;0.0;0.0;1T;2023
2023-01-01;361593;12811;DESPESAS ADMINISTRATIVAS;0.0;0.0;1T;2023
2023-01-01;361593;128119;Despesas Administrativas;0.0;0.0;1T;2023
2023-01-01;361593;12811901;Despesas Administrativas;0.0;0.0;1T;2023
2023-01-01;361593;128119011;Despesas Administrativas;0.0;0.0;1T;2023
2023-01-01;361593;129;CONTA-CORRENTE COM COOPERADOS;0.0;0.0;1T;2023
2023-01-01;361593;1291;CRÉDITOS A RECEBER DE COOPERADOS;0.0;0.0;1T;2023
2023-01-01;361593;12911;CRÉDITOS A RECEBER DE COOPERADOS;0.0;0.0;1T;2023
2023-01-01;361593;129119;Créditos a receber de Cooperados;0.0;0.0;1T;2023
2023-01-01;361593;12911901;Créditos a receber de Cooperados;0.0;0.0;1T;2023
2023-01-01;361593;129119011;Créditos a receber de Cooperados;782886.66;782886.66;1T;2023
2023-01-01;361593;129119019;(-) Provisão para Perdas Sobre Créditos;-782886.66;-782886.66;1T;2023
2023-01-01;361593;13;ATIVO NÃO CIRCULANTE;3035779.97;3047027.26;1T;2023
2023-01-01;361593;131;REALIZÁVEL A LONGO PRAZO;2223492.11;2218783.06;1T;2023
2023-01-01;361593;1313;CRÉDITOS TRIBUTÁRIOS E PREVIDENCIÁRIOS;107881.37;103172.32;1T;2023
2023-01-01;361593;13131;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIÁRIOS;107881.37;103172.32;1T;2023
2023-01-01;361593;131319;Créditos Tributários;107881.37;103172.32;1T;2023
2023-01-01;361593;13131901;Créditos Tributários;107881.37;103172.32;1T;2023
2023-01-01;361593;131319015;Imposto Sobre Serviços - ISS;107881.37;103172.32;1T;2023
2023-01-01;361593;1317;DEPÓSITOS JUDICIAIS E FISCAIS;1132426.54;1132426.54;1T;2023
2023-01-01;361593;13171;DEPÓSITOS JUDICIAIS E FISCAIS;1132426.54;1132426.54;1T;2023
2023-01-01;361593;131719;Depósitos Judiciais e Fiscais;1132426.54;1132426.54;1T;2023
2023-01-01;361593;13171901;Depósitos Judiciais e Fiscais;1132426.54;1132426.54;1T;2023
2023-01-01;361593;131719012;Depósitos Judiciais e Fiscais - Tributos;1041618.46;1041618.46;1T;2023
2023-01-01;361593;131719013;Depósitos Judiciais - Civeis;90808.08;90808.08;1T;2023
2023-01-01;361593;1318;OUTROS CRÉDITOS A RECEBER E DIREITOS A LONGO PRAZO;983184.2;983184.2;1T;2023
2023-01-01;361593;13181;OUTROS CRÉDITOS A RECEBER A LONGO PRAZO;983184.2;983184.2;1T;2023
2023-01-01;361593;131819;Outros Créditos a Receber a Longo Prazo;983184.2;983184.2;1T;2023
2023-01-01;361593;13181901;Outros Créditos a Receber a Longo Prazo;983184.2;983184.2;1T;2023
2023-01-01;361593;131819011;Outros Créditos a Receber a Longo Prazo;983184.2;983184.2;1T;2023
2023-01-01;361593;132;INVESTIMENTOS;61396.51;62785.99;1T;2023
2023-01-01;361593;1322;PARTICIPAÇÕES SOCIETÁRIAS PELO MÉTODO DE CUSTO;61396.51;62785.99;1T;2023
2023-01-01;361593;13221;PARTICIPAÇÕES SOCIETÁRIAS PELO MÉTODO DE CUSTO;61396.51;62785.99;1T;2023
2023-01-01;361593;132219;Participações Societárias pelo Método de Custo;61396.51;62785.99;1T;2023
2023-01-01;361593;13221902;Participações em Instituições Reguladas (SUSEP, BACEN, PREVIC);58948.21;60337.69;1T;2023
2023-01-01;361593;132219021;Participações em Instituições Reguladas (SUSEP, BACEN, PREVIC);58948.21;60337.69;1T;2023
2023-01-01;361593;13221903;Outras Participações;2448.3;2448.3;1T;2023
2023-01-01;361593;132219031;Outras Participações;2448.3;2448.3;1T;2023
2023-01-01;361593;133;IMOBILIZADO;357616.33;319273.01;1T;2023
2023-01-01;361593;1332;IMOBILIZADO DE USO PRÓPRIO;350861.46;313723.27;1T;2023
2023-01-01;361593;13321;HOSPITALARES/ODONTOLÓGICOS;20674.17;19537.46;1T;2023
2023-01-01;361593;133219;Hospitalares/Odontológicos;20674.17;19537.46;1T;2023
2023-01-01;361593;13321901;Custo de Aquisição;46168.95;46168.95;1T;2023
2023-01-01;361593;133219011;Instalações;700.65;700.65;1T;2023
2023-01-01;361593;133219012;Máquinas e equipamentos;45468.3;45468.3;1T;2023
2023-01-01;361593;13321903;(-) Depreciação acumulada;-25494.78;-26631.49;1T;2023
2023-01-01;361593;133219031;Instalações;-700.65;-700.65;1T;2023
2023-01-01;361593;133219032;Máquinas e equipamentos;-24794.13;-25930.84;1T;2023
2023-01-01;361593;13322;NÃO HOSPITALARES/ODONTOLÓGICOS;330187.29;294185.81;1T;2023
2023-01-01;361593;133229;Não Hospitalares/Odontológicos;330187.29;294185.81;1T;2023
2023-01-01;361593;13322901;Custo de Aquisição;899768.21;900855.72;1T;2023
2023-01-01;361593;133229011;Instalações;20142.0;20142.0;1T;2023
2023-01-01;361593;133229012;Máquinas e equipamentos;61591.61;61591.61;1T;2023
2023-01-01;361593;133229013;Equipamentos de Processamento Eletrônico de Dados - Hardware;369816.29;370903.8;1T;2023
2023-01-01;361593;133229014;Móveis e utensilios;236418.31;236418.31;1T;2023
2023-01-01;361593;133229015;Veiculos;211800.0;211800.0;1T;2023
2023-01-01;361593;13322903;(-) Depreciação acumulada;-569580.92;-606669.91;1T;2023
2023-01-01;361593;133229031;Instalações;-18451.46;-18955.01;1T;2023
2023-01-01;361593;133229032;Máquinas e equipamentos;-30229.14;-31768.93;1T;2023
2023-01-01;361593;133229033;Equipamentos de Processamento Eletrônico de Dados - Hardware;-278733.13;-297278.32;1T;2023
2023-01-01;361593;133229034;Móveis e utensilios;-167887.19;-173797.65;1T;2023
2023-01-01;361593;133229035;Veiculos;-74280.0;-84870.0;1T;2023
2023-01-01;361593;1334;OUTRAS IMOBILIZAÇÕES;6754.87;5549.74;1T;2023
2023-01-01;361593;13342;NÃO HOSPITALARES/ NÃO ODONTOLÓGICOS;6754.87;5549.74;1T;2023
2023-01-01;361593;133429;Não Hospitalares/Não Odontológicos;6754.87;5549.74;1T;2023
2023-01-01;361593;13342901;Custo de aquisição;185842.33;185842.33;1T;2023
2023-01-01;361593;133429011;Benfeitorias em imóveis de terceiros;161739.8;161739.8;1T;2023
2023-01-01;361593;133429019;Outras imobilizações;24102.53;24102.53;1T;2023
2023-01-01;361593;13342903;(-) Depreciação/amortização acumulada;-179087.46;-180292.59;1T;2023
2023-01-01;361593;133429031;Benfeitorias em imóveis de terceiros;-161739.8;-161739.8;1T;2023
2023-01-01;361593;133429039;Outras imobilizações;-17347.66;-18552.79;1T;2023
2023-01-01;361593;134;INTANGÍVEL;393275.02;446185.2;1T;2023
2023-01-01;361593;1341;ATIVO INTANGÍVEL;393275.02;446185.2;1T;2023
2023-01-01;361593;13411;HOSPITALARES/ODONTOLÓGICOS;300512.14;300512.14;1T;2023
2023-01-01;361593;134119;Hospitalares/Odontológicos;300512.14;300512.14;1T;2023
2023-01-01;361593;13411901;Custo de Aquisição;800782.49;800782.49;1T;2023
2023-01-01;361593;134119011;Aquisição de Carteira de Plano de Assistência à Saúde;800782.49;800782.49;1T;2023
2023-01-01;361593;13411903;(-) Amortização Acumulada;-500270.35;-500270.35;1T;2023
2023-01-01;361593;134119031;(-) Amortização da Aquisição de Carteira de Plano de Assistência à Saúde;-500270.35;-500270.35;1T;2023
2023-01-01;361593;13412;NÃO HOSPITALARES/NÃO ODONTOLÓGICOS;92762.88;145673.06;1T;2023
2023-01-01;361593;134129;Não Hospitalares/Não Odontológicos;92762.88;145673.06;1T;2023
2023-01-01;361593;13412901;Custo de Aquisição;208569.14;261479.32;1T;2023
2023-01-01;355721;1214;APLICAÇÕES DE LIQUIDEZ IMEDIATA;508136.27;370503.24;1T;2023
2023-01-01;355721;12141;APLICAÇÕES DE LIQUIDEZ IMEDIATA;508136.27;370503.24;1T;2023
2023-01-01;355721;121419;Aplicações de Liquidez Imediata;508136.27;370503.24;1T;2023
2023-01-01;355721;12141901;Aplicações de Liquidez Imediata;508136.27;370503.24;1T;2023
2023-01-01;355721;121419011;Aplicações de liquidez imediata;508136.27;370503.24;1T;2023
2023-01-01;355721;122;APLICAÇÕES FINANCEIRAS;101689984.78;106139006.92;1T;2023
2023-01-01;355721;1221;APLICAÇÕES GARANTIDORAS DE PROVISÕES TÉCNICAS;92028526.03;94469758.06;1T;2023
2023-01-01;355721;12211;TÍTULOS DE RENDA FIXA - PRIVADOS;64627255.55;65820168.05;1T;2023
2023-01-01;355721;122119;Títulos de Renda Fixa - Privados;64627255.55;65820168.05;1T;2023
2023-01-01;355721;12211902;Cotas de Fundos de Investimentos;59164678.89;60166929.8;1T;2023
2023-01-01;355721;122119021;Valor Original;59164678.89;60166929.8;1T;2023
2023-01-01;355721;12211908;Outros Títulos de Renda Fixa;5462576.66;5653238.25;1T;2023
2023-01-01;355721;122119081;Valor Original;5462576.66;5653238.25;1T;2023
